2026-07-29 11:29:17,908 | INFO | Missing ART Start Dates: 0
2026-07-29 11:29:17,915 | INFO | 
Current Status (90 Days):
Current Status (90 Days)
Active      157404
Inactive    146869
Name: count, dtype: int64
2026-07-29 11:29:17,915 | INFO | Validation completed successfully.
2026-07-29 11:29:18,595 | INFO | Converting date columns...
2026-07-29 11:29:18,991 | INFO | Date conversion completed.
2026-07-29 11:51:46,070 | INFO | ============================================================
2026-07-29 11:51:46,070 | INFO | STARTING DATA PREPROCESSING
2026-07-29 11:51:46,070 | INFO | ============================================================
2026-07-29 11:51:46,070 | INFO | Loading dataset...
2026-07-29 11:51:46,070 | INFO | Source: C:\Users\Home\IdeaProjects\LTFU-IN-HIV-PREDICTOR\data\raw\LTFU in HIV DataSet NDR.xlsx
2026-07-29 11:53:21,961 | INFO | 
RAW COLUMN NAMES:
2026-07-29 11:53:21,961 | INFO | 0: 'State'
2026-07-29 11:53:21,961 | INFO | 1: 'LGA'
2026-07-29 11:53:21,961 | INFO | 2: 'Sex'
2026-07-29 11:53:21,961 | INFO | 3: 'Patient Number '
2026-07-29 11:53:21,961 | INFO | 4: 'Date Of Birth'
2026-07-29 11:53:21,961 | INFO | 5: 'Age at ART Initiation'
2026-07-29 11:53:21,962 | INFO | 6: 'Current Age'
2026-07-29 11:53:21,962 | INFO | 7: 'ART Start Date'
2026-07-29 11:53:21,962 | INFO | 8: 'Last Drug Pickup date'
2026-07-29 11:53:21,962 | INFO | 9: 'Last Drug Pickup date Q1'
2026-07-29 11:53:21,962 | INFO | 10: 'Last Drug Pickup date Q2'
2026-07-29 11:53:21,962 | INFO | 11: 'Last Drug Pickup date Q3'
2026-07-29 11:53:21,963 | INFO | 12: 'Last Drug Pickup date Q4'
2026-07-29 11:53:21,963 | INFO | 13: 'Last Regimen'
2026-07-29 11:53:21,963 | INFO | 14: 'Last Clinic Visit Date'
2026-07-29 11:53:21,963 | INFO | 15: 'Days Of ARV Refill'
2026-07-29 11:53:21,963 | INFO | 16: 'Pregnancy Status'
2026-07-29 11:53:21,963 | INFO | 17: 'Current Viral Load'
2026-07-29 11:53:21,963 | INFO | 18: 'Date Of Current Viral Load'
2026-07-29 11:53:21,963 | INFO | 19: 'Current Viral Load Q1'
2026-07-29 11:53:21,964 | INFO | 20: 'Date Of Current Viral Load Q1'
2026-07-29 11:53:21,964 | INFO | 21: 'Current Viral Load Q2'
2026-07-29 11:53:21,964 | INFO | 22: 'Date Of Current Viral Load Q2'
2026-07-29 11:53:21,964 | INFO | 23: 'Current Viral Load Q3'
2026-07-29 11:53:21,965 | INFO | 24: 'Date Of Current Viral Load Q3'
2026-07-29 11:53:21,965 | INFO | 25: 'Current Viral Load Q4'
2026-07-29 11:53:21,965 | INFO | 26: 'Date Of Current Viral Load Q4'
2026-07-29 11:53:21,965 | INFO | 27: 'Current Status (28 Days)'
2026-07-29 11:53:21,965 | INFO | 28: 'Current Status (90 Days)'
2026-07-29 11:53:21,965 | INFO | 29: 'Current Status Q1 (28 Days)'
2026-07-29 11:53:21,965 | INFO | 30: 'Current Status Q1 (90 Days)'
2026-07-29 11:53:21,965 | INFO | 31: 'Current Status Q2 (28 Days)'
2026-07-29 11:53:21,966 | INFO | 32: 'Current Status Q2 (90 Days)'
2026-07-29 11:53:21,966 | INFO | 33: 'Current Status Q3 (28 Days)'
2026-07-29 11:53:21,966 | INFO | 34: 'Current Status Q3 (90 Days)'
2026-07-29 11:53:21,966 | INFO | 35: 'Current Status Q4 (28 Days)'
2026-07-29 11:53:21,966 | INFO | 36: 'Current Status Q4 (90 Days)'
2026-07-29 11:53:21,966 | INFO | 37: 'Patient Has Died'
2026-07-29 11:53:21,966 | INFO | 38: 'Patient Deceased Date'
2026-07-29 11:53:21,967 | INFO | 39: 'Patient Transferred Out'
